SID,cellType,Centroid_X,Centroid_Y
2,11,700,254
2,4,13,552
2,7,509,40
2,10,12,264
2,12,382,680
2,7,772,612
2,5,596,467
2,2,134,548
2,7,40,481
2,7,688,771
2,9,362,279
2,8,774,516
2,10,695,64
2,1,97,630
2,11,513,559
2,11,168,457
2,12,171,689
2,8,709,43
2,11,596,259
2,1,466,543
2,5,380,181
2,9,92,550
2,8,359,633
2,5,509,730
2,5,95,711
2,1,514,134
2,9,422,336
2,6,322,576
2,4,654,372
2,6,690,668
2,8,131,268
2,6,212,316
2,8,529,773
2,9,683,66
2,6,565,393
2,7,218,724
2,8,773,643
2,2,721,326
2,8,748,357
2,9,464,220
2,1,449,258
2,12,260,202
2,2,203,81
2,6,456,359
2,9,349,586
2,10,215,142
2,9,634,492
2,2,145,583
2,1,30,159
2,10,696,336
2,1,673,615
2,10,527,224
2,11,104,221
2,5,290,255
2,1,513,447
2,6,46,749
2,6,526,388
2,5,321,86
2,8,235,436
2,7,715,104
2,1,615,472
2,2,232,254
2,11,756,214
2,10,405,57
2,2,127,339
2,1,224,87
2,4,412,202
2,2,473,32
2,2,675,572
2,5,141,619
2,6,524,29
2,12,164,94
2,5,347,457
2,11,642,139
2,12,725,454
2,5,434,31
2,12,302,406
2,4,56,29
2,2,59,758
2,4,152,545
2,1,553,349
2,6,240,474
2,5,62,130
2,6,769,760
2,1,651,651
2,11,681,650
2,4,358,230
2,2,587,95
2,9,779,383
2,8,102,19
2,10,37,453
2,6,583,637
2,8,349,148
2,1,665,308
2,2,218,572
2,7,698,466
2,6,393,359
2,8,325,743
2,1,497,218
2,3,733,554
2,5,400,459
2,11,473,322
2,3,158,507
2,7,185,529
2,4,646,35
2,6,277,254
2,6,653,614
2,5,20,428
2,6,395,398
2,7,562,354
2,10,321,467
2,2,412,251
2,1,354,55
2,11,215,373
2,5,617,273
2,6,708,170
2,3,685,646
2,4,277,470
2,7,514,653
2,7,615,275
2,2,273,437
2,9,577,43
2,8,340,188
2,8,94,690
2,6,252,704
2,3,769,737
2,8,400,661
2,2,385,276
2,10,401,132
2,2,256,490
2,11,663,742
2,7,578,667
2,6,756,165
2,5,390,572
2,2,160,702
2,5,616,236
2,3,507,297
2,11,456,197
2,6,552,297
2,5,413,597
2,3,468,41
2,8,294,410
2,8,96,69
2,11,611,423
2,10,268,399
2,6,497,233
2,2,690,596
2,3,701,643
2,2,439,542
2,2,330,165
2,4,427,126
2,9,445,282
2,6,334,140
2,11,417,702
2,9,506,148
2,1,250,326
2,2,779,691
2,5,419,647
2,4,291,174
2,2,766,452
2,11,75,169
2,11,587,78
2,9,240,425
2,1,25,453
2,3,674,607
2,3,448,22
2,9,355,694
2,8,588,491
2,11,329,148
2,8,737,507
2,5,234,101
2,9,57,309
2,10,616,162
2,8,663,432
2,9,527,694
2,9,737,395
2,9,285,284
2,5,651,249
2,2,173,99
2,4,149,395
2,8,337,609
2,1,399,756
2,1,702,183
2,6,381,373
2,5,69,168
2,2,532,554
2,3,233,539
2,11,675,616
2,2,150,752
2,1,343,492
2,12,624,240
2,11,328,262
2,12,511,696
2,11,694,331
2,1,397,165
2,11,70,275
2,7,20,435
2,7,467,75
2,10,715,41
2,10,216,456
2,2,437,178
2,5,217,459
2,3,521,658
2,3,109,74
2,10,184,738
2,1,666,459
2,9,97,159
2,1,81,678
2,11,247,452
2,2,239,683
2,10,595,272
2,6,472,189
2,3,51,432
2,10,295,718
2,7,647,189
2,4,305,195
2,5,49,408
2,1,230,28
2,12,737,216
2,7,519,506
2,4,289,524
2,10,159,756
2,11,527,698
2,4,613,535
2,2,467,754
2,7,37,568
2,7,309,543
2,8,91,742
2,7,133,276
2,1,319,243
2,11,317,394
2,1,272,717
2,6,590,372
2,4,422,455
2,10,605,126
2,8,182,645
2,3,449,551
2,9,106,642
2,1,345,433
2,4,210,204
2,8,681,49
2,9,763,515
2,7,116,363
2,10,735,653
2,10,266,164
2,8,697,510
2,1,118,208
2,8,627,290
2,2,541,32
2,1,455,546
2,2,516,738
2,11,308,683
2,3,136,553
2,2,659,570
2,7,605,557
2,3,170,392
2,6,567,508
2,8,665,674
2,2,448,246
2,9,85,262
2,9,408,472
2,10,741,239
2,3,760,408
2,4,659,465
2,3,474,459
2,6,558,226
2,4,754,475
2,8,683,533
2,2,337,755
2,2,624,547
2,12,527,290
2,6,206,770
2,2,458,740
2,11,105,614
2,5,294,488
2,6,93,289
2,2,338,714
2,6,606,765
2,2,669,584
2,1,364,216
2,6,667,43
2,9,739,259
2,1,162,618
2,1,451,360
2,4,701,579
2,1,202,470
2,11,608,68
2,3,475,748
2,10,589,355
2,10,388,209
2,8,458,206
2,11,157,136
2,6,70,461
2,5,625,275
2,9,327,411
2,5,223,702
2,1,522,631
2,9,81,21
2,8,357,461
2,3,479,286
2,2,622,604
2,6,615,132
2,2,533,395
2,11,758,107
2,12,147,419
2,3,767,269
2,8,199,189
2,2,106,182
2,12,498,743
2,1,378,362
2,6,366,133
2,8,128,414
2,12,228,35
2,4,371,462
2,8,324,648
2,2,130,38
2,7,581,741
2,4,299,602
2,10,242,656
2,3,148,523
2,3,191,652
2,5,510,518
2,5,737,477
2,1,426,53
2,8,622,86
2,1,350,602
2,2,127,742
2,2,736,735
2,6,365,272
2,11,146,369
2,10,728,331
2,4,701,209
2,11,51,161
2,4,420,423
2,3,317,547
2,6,365,145
2,6,122,117
2,1,707,391
2,4,627,334
2,4,444,605
2,2,313,177
2,1,94,457
2,3,420,343
2,4,330,9
2,11,181,667
2,2,506,270
2,2,488,711
2,7,504,548
2,1,660,558
2,10,193,496
2,3,144,149
2,2,155,373
2,4,461,28
2,1,680,608
2,2,162,654
2,1,147,447
2,7,319,318
2,3,306,755
2,12,429,389
2,7,384,541
2,7,687,770
2,4,249,666
2,2,56,333
2,5,306,304
2,10,100,367
2,6,183,541
2,11,768,708
2,11,385,192
2,10,317,672
2,4,523,603
2,3,505,677
2,5,309,517
2,6,196,476
2,5,428,552
2,1,695,460
2,7,171,613
2,12,458,224
2,7,228,603
2,7,532,382
2,3,764,470
2,3,381,395
2,2,236,178
2,1,763,597
2,3,218,259
2,7,748,545
2,12,348,651
2,1,87,159
2,5,462,23
2,6,436,725
2,4,679,745
2,6,558,81
2,6,632,743
2,5,305,754
2,8,673,755
2,1,677,358
2,4,54,606
2,3,687,323
2,1,366,515
2,5,146,463
2,12,83,755
2,9,578,205
2,3,443,613
2,2,232,305
2,5,518,585
2,10,688,403
2,4,585,201
2,10,324,500
2,8,239,18
2,3,658,174
2,7,763,384
2,10,153,71
2,9,739,55
2,6,612,404
2,5,193,494
2,11,131,413
2,1,583,75
2,8,232,47
2,9,78,97
2,11,656,585
2,2,326,73
2,8,326,535
2,5,426,443
2,9,604,764
2,7,313,379
2,12,402,442
2,12,560,166
2,9,543,607
2,8,538,646
2,4,17,640
2,2,419,82
2,1,547,517
2,7,271,466
2,2,27,162
2,9,140,236
2,2,385,700
2,9,254,559
2,6,667,597
2,6,672,547
2,1,86,326
2,3,196,693
2,3,52,261
2,9,468,651
2,1,536,476
2,9,441,622
2,3,279,527
2,8,266,657
2,11,597,469
2,12,399,425
2,6,327,299
2,6,386,550
2,3,89,638
2,1,716,558
2,11,569,186
2,4,556,629
2,6,111,668
2,2,89,400
2,7,159,559
2,2,425,368
2,4,67,555
2,1,266,364
2,3,484,621
2,6,281,557
2,12,269,230
2,1,118,619
2,12,40,289
2,5,211,115
2,1,745,102
2,4,604,563
2,6,264,289
2,6,259,149
2,4,240,310
2,7,222,113
2,4,104,403
2,9,262,264
2,4,154,372
2,5,205,467
2,9,410,237
2,4,536,601
2,3,361,274
2,11,689,672
2,6,753,6
2,1,550,658
2,6,204,253
2,3,405,667
2,6,301,191
2,10,101,596
2,7,246,69
2,7,590,260
2,8,171,762
2,4,233,14
2,4,730,8
2,1,525,105
2,2,697,134
2,2,492,615
2,1,756,229
2,3,344,276
2,1,389,187
2,8,22,322
2,9,671,210
2,5,176,507
2,12,511,58
2,5,180,266
2,1,762,440
2,9,442,81
2,5,229,505
2,8,431,474
2,2,490,685
2,12,195,79
2,5,315,712
2,8,39,184
2,4,81,190
2,3,667,162
2,4,631,218
2,1,33,56
2,4,752,90
2,12,194,274
2,9,525,364
2,11,596,431
2,1,400,41
2,7,372,194
2,1,766,456
2,9,392,187
2,11,663,751
2,2,421,522
2,10,635,82
2,1,517,552
2,12,619,11
2,12,443,262
2,2,606,432
2,5,243,332
2,4,420,497
2,1,682,746
2,3,776,363
2,1,531,70
2,11,377,372
2,12,262,17
2,1,252,651
2,2,181,463
2,9,455,576
2,4,155,763
2,7,733,153
2,12,606,11
2,11,511,495
2,8,677,716
2,10,82,437
2,2,448,317
2,4,40,305
2,2,246,621
2,6,295,20
2,2,198,249
2,12,41,176
2,3,579,130
2,7,519,224
2,11,441,741
2,1,653,251
2,8,711,119
2,11,87,506
2,1,315,388
2,1,567,260
2,3,334,202
2,10,532,391
2,11,175,368
2,1,548,692
2,10,47,395
2,1,152,672
2,6,405,410
2,12,291,588
2,9,238,639
2,8,278,186
2,10,188,296
2,1,128,630
2,7,21,584
2,9,99,355
2,5,653,571
2,1,228,418
2,7,64,559
2,11,595,335
2,3,169,731
2,9,460,348
2,3,341,743
2,2,744,573
2,5,404,88
2,2,75,80
2,12,774,624
2,8,692,449
2,1,349,157
2,1,697,451
2,7,439,582
2,1,344,717
2,8,703,304
2,10,642,366
2,6,236,64
2,6,206,523
2,6,131,629
2,8,483,5
2,1,764,505
2,12,291,11
2,9,658,771
2,2,441,81
2,1,505,21
2,6,132,653
2,1,193,424
2,10,217,208
2,12,81,669
2,2,72,209
2,11,44,404
2,3,166,512
2,5,369,279
2,1,451,38
2,5,590,584
2,9,277,711
2,7,727,746
2,5,538,6
2,2,562,579
2,11,775,540
2,1,523,284
2,3,664,60
2,1,241,760
2,7,617,419
2,2,335,622
2,12,169,239
2,3,479,594
2,1,204,570
2,11,546,513
2,2,670,606
2,1,741,459
2,10,596,119
2,1,451,774
2,7,557,515
2,1,325,208
2,3,426,492
2,10,153,407
2,1,425,407
2,6,369,755
2,8,74,600
2,1,386,537
2,10,92,531
2,11,171,138
2,10,299,321
2,6,41,253
2,7,688,536
2,5,324,392
2,8,524,502
2,7,645,721
2,10,446,433
2,10,109,107
2,10,101,705
2,9,390,254
2,9,310,481
2,6,280,768
2,8,752,406
2,2,626,79
2,2,90,239
2,11,357,411
2,12,342,645
2,12,180,384
2,1,626,427
2,1,370,630
2,11,288,650
2,3,218,574
2,1,13,340
2,8,115,742
2,10,144,692
2,5,680,54
2,1,313,402
2,5,265,295
2,2,542,361
2,4,147,705
2,2,111,472
2,1,313,257
2,1,213,516
2,2,273,106
2,6,438,301
2,3,616,481
2,4,563,727
2,5,718,680
2,7,675,595
2,4,101,52
2,10,502,527
2,6,122,347
2,4,40,131
2,5,31,264
2,1,375,755
2,9,84,194
2,10,220,152
2,3,206,323
2,3,450,47
2,4,622,635
2,4,565,637
2,3,176,208
2,4,57,204
2,7,427,552
2,3,714,320
2,4,523,322
2,12,335,330
2,10,740,424
2,7,743,114
2,12,87,374
2,10,235,701
2,10,667,391
2,1,88,227
2,6,230,778
2,2,65,579
2,1,783,139
2,11,579,693
2,4,120,521
2,1,331,186
2,8,480,376
2,5,244,596
2,11,413,331
2,8,31,763
2,2,589,434
2,9,613,235
2,11,724,519
2,8,10,24
2,9,768,254
2,2,166,8
2,1,481,336
2,12,714,534
2,10,427,117
2,1,607,367
2,9,672,574
2,5,362,7
2,8,751,45
2,2,198,200
2,1,411,597
2,10,46,130
2,4,515,132
2,9,234,203
2,4,677,554
2,1,506,622
2,4,62,430
2,9,648,758
2,4,443,108
2,8,611,144
2,1,124,630
2,6,388,778
2,1,149,739
2,5,416,382
2,4,454,27
2,8,116,473
2,8,743,411
2,5,736,279
2,9,129,776
2,1,118,147
2,3,240,50
2,4,735,348
2,5,497,492
2,7,32,670
2,3,136,534
2,5,294,159
2,4,484,288
2,2,596,642
2,2,659,622
2,1,446,407
2,1,348,105
2,12,34,306
2,8,405,45
2,5,647,370
2,8,373,200
2,1,711,508
2,3,24,500
2,7,133,652
2,6,407,205
2,9,709,313
2,7,374,565
2,11,648,260
2,10,93,622
2,1,209,83
2,4,573,559
2,7,42,442
2,8,598,131
2,10,178,261
2,12,712,544
2,12,129,407
2,4,347,381
2,3,310,66
2,1,247,116
2,3,676,496
2,7,95,516
2,3,548,568
2,1,374,697
2,8,64,82
2,10,606,71
2,12,90,330
2,1,51,289
2,2,333,735
2,9,110,379
2,1,371,201
2,3,363,528
2,4,84,190
2,1,255,571
2,5,94,675
2,12,37,686
2,1,209,432
2,11,543,97
2,6,761,173
2,9,696,547
2,12,49,397
2,10,25,160
2,1,351,453
2,11,71,297
2,1,542,665
2,5,299,6
2,12,312,75
2,3,193,622
2,4,14,8
2,8,581,194
2,4,118,532
2,4,318,191
2,6,157,412
2,10,139,591
2,9,630,172
2,11,599,248
2,1,268,557
2,2,387,97
2,10,358,706
2,5,171,260
2,1,480,535
2,1,160,450
2,2,501,700
2,11,455,648
2,6,515,336
2,10,551,256
2,6,249,750
2,7,558,708
2,1,287,651
2,4,196,58
2,3,97,148
2,1,766,616
2,10,574,698
2,2,552,573
2,12,35,282
2,9,703,262
2,1,329,215
2,6,321,365
2,1,39,211
2,6,749,219
2,7,453,217
2,3,528,146
2,1,407,112
2,10,160,353
2,8,574,484
2,5,175,223
2,12,645,519
2,1,112,684
2,12,354,465
2,12,282,531
2,1,460,40
2,2,389,475
2,7,379,280
2,3,512,135
2,6,712,311
2,10,81,496
2,1,185,303
2,3,258,621
2,1,467,383
2,1,780,169
2,4,478,93
2,12,486,18
2,12,383,529
2,5,776,634
2,11,560,216
2,5,357,245
2,3,58,301
2,9,621,745
2,9,508,135
2,6,9,652
2,2,727,416
2,2,263,84
2,2,513,160
2,5,106,547
2,6,540,748
2,1,57,555
2,3,73,286
2,2,540,268
2,9,98,584
2,5,510,639
2,8,65,330
2,3,103,730
2,2,718,652
2,9,267,398
2,5,133,196
2,6,197,482
2,2,217,105
2,9,756,628
2,4,740,200
2,5,349,171
2,4,596,687
2,7,218,335
2,9,269,555
2,2,542,526
2,8,576,208
2,7,111,710
2,2,514,421
2,8,149,291
2,5,542,343
2,7,645,290
2,3,362,180
2,1,364,584
2,10,184,417
2,9,669,377
2,11,366,66
2,8,456,17
2,1,117,646
2,1,229,16
2,1,78,704
2,11,732,364
2,4,339,559
2,10,295,330
2,10,679,713
2,5,618,65
2,11,229,236
2,6,275,336
2,7,606,145
2,6,89,40
2,11,323,749
2,2,47,96
2,1,594,716
2,9,408,300
2,7,671,440
2,9,155,297
2,11,267,672
2,3,38,86
2,2,504,425
2,1,458,464
2,11,693,392
2,3,348,321
2,2,421,89
2,8,777,692
2,7,52,374
2,8,180,450
2,8,23,634
2,10,402,566
2,11,188,348
2,7,311,595
2,12,500,354
2,3,582,8
2,11,47,313
2,5,444,547
2,7,407,623
2,7,245,466
2,7,51,618
2,3,426,715
2,11,762,588
2,5,62,87
2,2,702,222
2,5,770,110
2,4,508,58
2,10,294,310
2,12,733,476
2,10,33,769
2,9,396,435
2,5,414,252
2,8,175,687
2,4,451,524
2,2,516,297
2,2,499,75
2,11,491,655
2,9,729,543
2,2,279,777
2,7,20,62
2,6,663,370
2,1,595,409
2,12,595,607
2,6,349,293
2,1,428,745
2,1,448,23
2,10,659,360
2,11,597,240
2,3,620,563
2,11,272,778
2,2,361,253
2,2,398,17
2,1,755,776
2,3,599,320
2,7,75,411
2,3,372,317
2,4,505,65
2,12,508,38
2,10,642,630
2,9,474,743
2,3,443,74
2,3,685,203
2,1,489,393
2,11,294,550
2,1,523,305
2,9,107,749
2,1,120,69
2,9,157,141
2,8,744,498
2,3,538,24
2,3,748,468
2,12,770,254
2,1,589,89
2,10,340,667
2,2,244,396
2,3,235,251
2,10,24,300
2,2,326,217
2,5,760,81
2,7,226,224
2,6,25,344
2,4,225,369
2,10,378,595
2,7,66,634
2,8,398,444
2,1,251,678
2,5,217,218
2,12,107,211
2,6,311,583
2,1,66,27
2,4,323,119
2,1,721,89
2,7,493,665
2,1,70,409
2,7,452,310
2,2,637,242
2,2,108,550
2,9,150,83
2,2,739,141
2,3,638,252
2,10,134,671
2,1,749,96
2,5,648,126
2,4,517,403
2,2,42,583
2,5,544,477
2,3,617,618
2,11,560,247
2,2,420,732
2,9,310,672
2,2,309,617
2,5,583,74
2,8,156,366
2,2,709,86
2,6,723,236
2,5,355,732
2,2,48,20
2,2,361,187
2,3,726,305
2,9,98,641
2,4,780,128
2,2,355,39
2,5,192,270
2,6,452,723
2,11,161,754
2,7,137,374
2,11,361,554
2,9,24,131
2,11,322,212
2,11,201,168
2,5,573,407
2,3,270,584
2,2,477,35
2,7,169,211
2,3,89,733
2,8,264,431
2,12,661,397
2,5,429,214
2,2,143,72
2,10,29,415
2,1,143,482
2,3,763,468
2,4,237,333
2,5,335,640
2,1,451,652
2,10,280,272
2,11,687,291
2,7,418,533
2,2,514,329
2,9,249,393
2,8,220,394
2,5,460,154
2,2,357,414
2,6,168,748
2,3,453,82
2,2,774,757
2,11,258,151
2,8,169,507
2,6,779,635
2,1,454,754
2,3,440,62
2,7,434,488
2,7,336,320
2,10,761,508
2,6,473,434
2,9,166,664
2,1,568,369
2,8,739,221
2,10,289,427
2,2,628,332
2,5,642,340
2,9,230,659
2,3,613,507
2,7,560,549
2,10,743,64
2,8,757,772
2,6,396,472
2,10,87,257
2,2,311,256
2,7,89,81
2,5,233,364
2,12,464,734
2,6,323,316
2,5,338,654
2,9,565,687
2,9,636,205
2,9,602,539
2,5,71,348
2,6,298,752
2,1,751,182
2,3,195,122
2,11,569,664
2,9,413,187
2,6,192,709
2,10,198,760
2,2,32,194
2,4,627,372
2,2,194,755
2,6,478,744
2,12,556,527
2,10,11,416
2,8,471,373
2,11,445,311
2,4,432,38
2,11,731,640
2,2,425,164
2,8,702,750
2,2,461,278
2,11,245,208
2,4,635,721
2,2,113,184
2,10,119,628
2,11,174,452
2,2,131,611
2,8,95,697
2,4,601,98
2,5,76,342
2,6,614,105
2,6,168,623
2,12,117,353
2,7,650,20
2,7,137,102
2,4,700,415
2,3,631,720
2,8,425,299
2,6,436,769
2,3,212,224
2,4,337,582
2,10,596,530
2,1,75,471
2,8,137,270
2,4,576,471
2,5,175,374
2,9,247,221
2,4,134,492
2,6,400,485
2,1,730,149
2,2,56,691
2,5,458,386
2,12,237,199
2,6,39,491
2,3,503,772
2,5,239,667
2,8,200,747
2,8,586,300
2,10,469,148
2,5,703,597
2,8,342,198
2,4,549,173
2,5,323,259
2,1,544,370
2,6,341,554
2,1,486,79
2,6,462,547
2,8,620,249
2,8,746,40
2,6,314,271
2,10,526,27
2,1,369,112
2,1,65,732
2,8,71,431
2,5,728,91
2,11,509,143
2,12,73,298
2,1,299,226
2,10,599,254
2,6,192,256
2,7,755,507
2,5,332,133
2,8,702,492
2,1,745,92
2,10,24,391
2,11,109,99
2,4,440,555
2,2,242,436
2,2,385,322
2,3,692,445
2,6,374,119
2,5,585,452
2,1,708,404
2,9,293,188
2,9,323,632
2,1,346,643
2,3,717,573
2,9,249,507
2,3,169,613
2,8,240,652
2,5,136,589
2,5,323,183
2,7,393,363
2,8,284,212
2,9,348,694
2,10,265,766
2,5,179,619
2,3,728,15
2,2,171,69
2,3,152,328
2,1,129,13
2,2,153,191
2,7,257,368
2,4,536,229
2,8,490,102
2,6,404,557
2,7,51,288
2,2,550,432
2,8,209,9
2,12,303,381
2,5,497,290
2,1,522,109
2,12,599,459
2,1,707,157
2,5,268,688
2,9,503,530
2,3,104,247
2,1,308,499
2,11,542,122
2,12,178,389
2,10,369,701
2,1,429,750
2,4,711,588
2,9,512,59
2,10,551,89
2,1,66,670
2,6,461,576
2,1,643,236
2,3,180,743
2,2,407,110
2,9,712,156
2,5,249,490
2,8,243,542
2,8,591,555
2,6,535,262
2,12,467,69
2,10,19,593
2,1,349,57
2,12,194,601
2,7,446,26
2,10,629,526
2,11,140,155
2,10,11,420
2,9,513,747
2,4,161,184
2,7,405,60
2,7,47,270
2,2,246,223
2,8,770,87
2,3,624,246
2,3,663,549
2,7,251,744
2,9,742,466
2,7,718,208
2,6,512,460
2,11,322,530
2,11,131,707
2,12,300,259
2,3,572,60
2,4,247,506
2,3,728,471
2,7,408,529
2,6,700,13
2,5,317,223
2,1,669,696
2,1,467,583
2,5,601,560
2,2,140,380
2,3,641,418
2,5,395,278
2,7,437,724
2,4,747,189
2,4,757,145
2,11,720,253
2,1,308,456
2,12,118,387
2,7,171,734
2,11,29,394
2,2,442,660
2,8,652,88
2,7,436,117
2,10,51,73
2,9,410,246
2,3,749,419
2,1,106,613
2,12,399,618
2,9,241,79
2,4,509,642
2,2,586,195
2,1,615,93
2,1,108,415
2,4,235,317
2,1,352,185
2,11,367,63
2,9,190,130
2,8,314,346
2,9,761,180
2,8,777,151
2,1,200,728
2,7,127,43
2,5,277,348
2,2,98,199
2,7,284,195
2,4,717,180
2,8,263,755
2,8,678,316
2,8,671,723
2,1,261,657
2,4,548,13
2,5,745,502
2,3,535,385
2,6,100,93
2,11,455,431
2,3,288,348
2,12,523,693
2,6,759,533
2,12,703,589
2,1,454,334
2,1,748,453
2,1,172,397
2,12,381,158
2,4,175,466
2,11,687,84
2,10,733,616
2,9,426,337
2,1,64,331
2,4,526,402
2,2,596,523
2,11,96,545
2,12,29,55
2,11,774,136
2,11,351,707
2,12,458,363
2,6,583,680
2,3,693,22
2,9,164,153
2,2,482,753
2,8,188,277
2,7,294,552
2,2,146,565
2,4,56,474
2,3,147,449
2,11,180,512
2,2,154,148
2,11,353,746
2,2,586,665
2,4,240,295
2,9,257,273
2,11,601,608
2,1,521,774
2,8,645,307
2,6,84,18
2,11,561,343
2,2,158,257
2,3,239,532
2,6,301,656
2,1,775,594
2,2,560,713
2,11,485,87
2,6,229,199
2,7,523,89
2,8,471,467
2,9,227,635
2,1,630,688
2,5,436,430
2,4,30,592
2,1,690,164
2,3,426,372
2,9,109,698
2,2,586,120
2,1,652,138
2,8,775,552
2,1,119,154
2,1,738,612
2,2,403,495
2,4,661,648
2,7,722,318
2,2,625,704
2,3,335,387
2,5,410,198
2,5,680,525
2,3,730,690
2,10,741,519
2,10,783,426
2,2,300,553
2,11,480,285
2,5,221,726
2,4,178,90
2,1,599,344
2,2,125,777
2,5,207,722
2,6,514,750
2,11,478,154
2,2,359,552
2,5,203,343
2,12,10,357
2,4,224,580
2,12,58,729
2,1,368,76
2,5,487,309
2,10,676,681
2,1,329,762
2,9,295,249
2,12,130,493
2,2,492,104
2,1,554,749
2,8,490,397
2,3,403,669
2,1,66,278
2,2,236,69
2,2,131,279
2,4,317,141
2,4,366,643
2,4,209,275
2,2,307,316
2,2,585,153
2,8,634,109
2,11,310,471
2,8,566,100
2,11,305,7
2,11,156,275
2,7,582,640
2,4,205,289
2,10,198,666
2,12,311,551
2,6,410,695
2,9,515,517
2,6,592,523
2,3,742,740
2,11,563,529
2,1,545,250
2,6,587,37
2,1,601,763
2,4,159,298
2,5,284,256
2,9,43,308
2,6,606,20
2,3,554,140
2,3,439,28
2,6,392,169
2,3,687,265
2,12,112,746
2,12,321,761
2,1,166,219
2,7,318,267
2,4,479,577
2,5,370,23
2,5,342,585
2,1,687,778
2,4,215,416
2,8,220,80
2,7,44,157
2,8,432,487
2,3,759,395
2,9,637,73
2,5,509,771
2,4,448,359
2,7,295,665
2,12,71,377
2,8,537,550
2,11,373,612
2,7,707,38
2,12,765,601
2,5,603,761
2,6,545,191
2,2,204,611
2,2,774,52
2,8,589,662
2,7,511,69
2,9,499,138
2,11,778,272
2,3,515,7
2,11,676,708
2,11,394,591
2,2,289,759
2,6,49,324
2,1,262,171
2,4,169,520
2,5,89,694
2,6,131,179
2,3,503,53
2,1,318,658
2,2,533,165
2,11,655,311
2,1,14,22
2,3,343,323
2,6,777,226
2,11,349,296
2,2,363,173
2,4,509,582
2,11,578,544
2,5,694,536
2,1,439,510
2,2,171,439
2,7,304,499
2,12,496,295
2,7,181,177
2,11,262,611
2,12,675,525
2,11,165,229
2,7,481,513
2,2,737,758
2,10,513,749
2,10,332,94
2,4,582,241
2,12,638,708
2,7,92,137
2,7,158,180
2,4,254,47
2,11,599,87
2,10,276,177
2,8,493,203
2,12,193,642
2,9,12,129
2,9,581,237
2,5,474,53
2,4,438,374
2,4,322,482
2,10,358,475
2,4,260,289
2,9,425,510
2,2,150,747
2,11,429,433
2,9,671,224
2,3,147,402
2,2,137,75
2,4,239,186
2,11,640,550
2,5,623,654
2,11,337,173
2,1,642,547
2,1,357,732
2,8,134,231
2,1,527,702
2,12,433,502
2,3,111,104
2,9,196,305
2,11,278,185
2,8,170,233
2,6,460,297
2,1,620,520
2,6,353,669
2,2,114,673
2,8,40,322
2,1,498,298
2,12,203,78
2,11,291,87
2,7,613,746
2,1,49,159
2,7,636,61
2,6,488,14
2,7,590,338
2,9,214,221
2,2,303,22
2,1,346,582
2,2,145,32
2,1,664,271
2,9,266,362
2,7,471,140
2,3,555,421
2,7,718,483
2,10,731,736
2,8,531,725
2,7,299,261
2,5,652,155
2,2,206,331
2,1,116,181
2,1,365,439
2,6,210,19
2,8,370,615
2,10,314,182
2,12,452,577
2,4,256,452
2,12,227,284
2,7,94,498
2,2,137,161
2,5,173,258
2,2,131,52
2,5,51,376
2,9,61,599
2,8,50,231
2,12,477,224
2,5,544,115
2,6,80,571
2,1,335,763
2,3,9,340
2,4,94,572
2,9,534,389
2,6,71,590
2,8,504,415
2,1,278,373
2,8,375,144
2,1,526,189
2,5,633,271
2,11,399,28
2,1,396,276
2,6,663,161
2,7,421,128
2,8,438,624
2,11,599,77
2,4,205,122
2,9,609,696
2,4,681,647
2,11,475,461
2,9,673,285
2,9,139,157
2,10,105,300
2,3,47,220
2,1,257,469
2,8,689,421
2,8,45,525
2,11,766,363
2,5,238,165
2,1,688,61
2,6,753,7
2,7,274,232
2,12,114,103
2,3,633,53
2,2,339,678
2,2,283,447
2,7,74,367
2,12,443,501
2,1,67,310
2,7,33,444
2,5,130,368
2,3,576,315
2,2,278,424
2,4,607,676
2,6,355,395
2,4,711,611
2,10,290,363
2,4,216,737
2,12,295,635
2,5,489,457
2,4,768,569
2,10,781,617
2,4,699,91
2,5,243,468
2,12,570,657
2,10,781,461
2,2,345,429
2,11,444,180
2,8,295,417
2,6,751,418
2,6,440,199
2,2,420,718
2,11,737,627
2,10,434,717
2,4,756,142
2,3,722,733
2,5,731,283
2,7,443,125
2,11,595,21
2,11,119,29
2,11,525,89
2,2,126,58
2,12,412,763
2,6,651,352
2,10,373,513
2,3,193,21
2,5,726,760
2,12,613,595
2,3,497,170
2,5,582,425
2,7,454,281
2,1,724,618
2,1,658,532
2,7,754,513
2,7,651,608
2,9,131,625
2,12,434,472
2,8,216,332
2,11,751,706
2,7,337,724
2,6,88,187
2,7,413,68
2,9,516,655
2,2,308,135
2,11,415,23
2,12,632,461
2,4,624,252
2,3,586,770
2,10,641,218
2,2,174,604
2,10,781,329
2,3,673,205
2,10,669,218
2,6,76,769
2,2,605,180
2,1,713,436
2,5,538,322
2,10,460,116
2,2,97,640
2,12,292,259
2,9,193,677
2,10,222,538
2,9,97,754
2,2,464,453
2,4,689,444
2,1,45,124
2,1,569,27
2,7,712,761
2,7,433,191
2,3,655,378
2,1,442,147
2,11,753,739
2,9,350,184
2,12,729,703
2,3,641,405
2,11,535,197
2,7,630,703
2,8,11,329
2,8,559,575
2,5,594,298
2,1,413,610
2,1,513,661
2,5,483,442
2,8,207,169
2,2,263,295
2,2,485,34
2,2,417,615
2,8,748,116
2,8,669,391
2,10,374,318
2,2,511,365
2,5,714,476
2,11,56,237
2,2,615,635
